feature_id	start	end	chromosome
ENSG00000162616	77979175	78017964	1
ENSG00000271355	47483698	47484162	1
ENSG00000162607	62436297	62451804	1
ENSG00000233602	44243408	44244273	1
ENSG00000233271	54980950	54992274	1
ENSG00000285954	53344031	53365473	1
ENSG00000233333	78170481	78171237	1
ENSG00000154027	77282019	77559966	1
ENSG00000234108	80495903	80496233	1
ENSG00000232676	79521080	79522203	1
ENSG00000225167	68514375	68514669	1
ENSG00000132122	48295373	48472208	1
ENSG00000213579	75582099	75582555	1
ENSG00000137960	77979542	78138444	1
ENSG00000227288	81501794	81503468	1
ENSG00000237852	65486406	65494188	1
ENSG00000116745	68428822	68449954	1
ENSG00000132855	62597520	62606313	1
ENSG00000285407	68679202	68943452	1
ENSG00000272506	65003470	65004087	1
ENSG00000172380	67701475	67833467	1
ENSG00000286429	63487957	63508204	1
ENSG00000272855	76636877	76637339	1
ENSG00000270549	62530636	62530873	1
ENSG00000237163	62905180	62905482	1
ENSG00000234184	80535755	80646791	1
ENSG00000229636	73104792	73106282	1
ENSG00000116675	65248219	65415871	1
ENSG00000224149	75129974	75132576	1
ENSG00000162433	65147549	65232145	1
ENSG00000213625	65420587	65436007	1
ENSG00000085999	46246461	46278480	1
ENSG00000227207	72301472	72301829	1
ENSG00000227016	72765031	72791282	1
ENSG00000236200	43685123	43708138	1
ENSG00000233664	52709122	52709442	1
ENSG00000237928	60912675	61056885	1
ENSG00000158966	64470129	64693058	1
ENSG00000284882	84574129	84583620	1
ENSG00000213703	62641122	62641667	1
ENSG00000203965	63523372	63572693	1
ENSG00000223479	73635216	73715214	1
ENSG00000234953	81513880	81557702	1
ENSG00000233674	43743471	43743741	1
ENSG00000153898	84925583	84997113	1
ENSG00000233290	82212413	82848205	1
ENSG00000117069	76867480	77067546	1
ENSG00000229943	74963314	74965118	1
ENSG00000187048	46929177	46941484	1
ENSG00000286918	58546168	58563897	1
ENSG00000228734	63249920	63251771	1
ENSG00000125703	62784132	62865516	1
ENSG00000228056	63843196	63843685	1
ENSG00000285041	68633701	68640425	1
ENSG00000185839	58630841	58631530	1
ENSG00000285808	72793104	72854475	1
ENSG00000236676	81585941	81625713	1
ENSG00000275678	67121605	67123956	1
ENSG00000229440	68381441	68381657	1
ENSG00000234144	65298755	65298980	1
ENSG00000226891	64972225	65002489	1
ENSG00000213540	84085741	84086233	1
ENSG00000277670	80124004	80124361	1
ENSG00000227466	66042500	66050718	1
ENSG00000154007	75918873	75932404	1
ENSG00000225242	68282388	68282622	1
ENSG00000230498	77081984	77086402	1
ENSG00000229554	47497894	47498341	1
ENSG00000285851	84498350	84556688	1
ENSG00000285782	83397555	83425353	1
ENSG00000162618	78889764	79282124	1
ENSG00000224493	75521562	75522231	1
ENSG00000131233	38874069	38881587	1
ENSG00000272371	52554818	52555273	1
ENSG00000287647	77431314	77437604	1
ENSG00000229225	63078081	63079031	1
ENSG00000230863	75641178	75724049	1
ENSG00000234383	68161761	68163090	1
ENSG00000271576	84076331	84077931	1
ENSG00000213560	78091499	78092054	1
ENSG00000153936	86914635	87109982	1
ENSG00000267734	86932199	86934891	1
ENSG00000287224	61588049	61589904	1
ENSG00000225598	80373364	80374621	1
ENSG00000227883	47550196	47550753	1
ENSG00000174021	84498325	84506581	1
ENSG00000084072	39692182	39763914	1
ENSG00000286455	63011197	63018614	1
ENSG00000225087	72636547	72899240	1
ENSG00000224986	48325080	48326123	1
ENSG00000285374	84607099	84610697	1
ENSG00000180488	77779624	77879539	1
ENSG00000280378	54033126	54034880	1
ENSG00000286863	72283170	72753772	1
ENSG00000016490	86468368	86500259	1
ENSG00000233595	50017092	50017503	1
ENSG00000188786	37809574	37859592	1
ENSG00000117151	84549611	84574480	1
ENSG00000162434	64833229	65067754	1
ENSG00000230053	88498309	88498676	1
ENSG00000137941	83865024	83999150	1
ENSG00000273338	78004346	78004554	1
ENSG00000116717	67685201	67688334	1
ENSG00000223720	48172972	48206857	1
ENSG00000224326	80534978	80584363	1
ENSG00000235002	42412398	42412794	1
ENSG00000286548	89427533	89525472	1
ENSG00000137968	75202131	75611116	1
ENSG00000066135	43650149	43705518	1
ENSG00000230027	76041691	76066349	1
ENSG00000233061	83979118	83984300	1
ENSG00000272094	90860550	90862920	1
ENSG00000228853	71794232	71837012	1
ENSG00000215874	89394033	89394665	1
ENSG00000232453	58882868	58931897	1
ENSG00000260386	31500085	31509648	1
ENSG00000284895	41585306	41628816	1
ENSG00000117174	85649417	85708433	1
ENSG00000237413	78229599	78369464	1
ENSG00000184313	54641754	54710266	1
ENSG00000224494	81426456	81427605	1
ENSG00000284645	50252569	50258994	1
ENSG00000225605	75926454	76019356	1
ENSG00000226476	60515716	60640507	1
ENSG00000234807	58785128	58901109	1
ENSG00000225446	90851122	90855253	1
ENSG00000288543	77067920	77078482	1
ENSG00000234683	81596157	81596506	1
ENSG00000122420	78303884	78540701	1
ENSG00000284240	87212669	87264741	1
ENSG00000267561	86993009	87169204	1
ENSG00000236290	52573114	52573816	1
ENSG00000143013	87328880	87348923	1
ENSG00000226084	77129114	77129668	1
ENSG00000134748	52404602	52420836	1
ENSG00000097096	85156889	85201016	1
ENSG00000142892	77088989	77219430	1
ENSG00000242598	81557121	81557832	1
ENSG00000219102	53974969	53976031	1
ENSG00000184005	76074746	76634603	1
ENSG00000230953	52920422	52920596	1
ENSG00000287743	40659848	40667480	1
ENSG00000229332	60097415	60097976	1
ENSG00000227937	81080790	81081171	1
ENSG00000229752	81098267	81099005	1
ENSG00000237505	87620803	88685204	1
ENSG00000285462	79325008	79346445	1
ENSG00000233216	58228682	58229003	1
ENSG00000197273	42162690	42164745	1
ENSG00000226804	44150594	44151753	1
ENSG00000285325	84785427	84786714	1
ENSG00000058804	53765478	53838463	1
ENSG00000230728	54621477	54628438	1
ENSG00000162402	55066359	55215364	1
ENSG00000232846	51709062	51709940	1
ENSG00000219201	77810861	77811781	1
ENSG00000287661	48552991	48558106	1
ENSG00000230787	79054945	79056055	1
ENSG00000116641	62454298	62688386	1
ENSG00000235927	77881348	77889539	1
ENSG00000223920	61654194	61654908	1
ENSG00000237453	54792885	54794905	1
ENSG00000281207	41014590	41043890	1
ENSG00000172260	71395943	72282539	1
ENSG00000285473	68974010	69023558	1
ENSG00000237959	88577880	88578201	1
ENSG00000231364	83445967	83480024	1
ENSG00000234578	53267935	53268601	1
ENSG00000185104	50437028	50960267	1
ENSG00000117480	46394317	46413848	1
ENSG00000227960	81505099	81506296	1
ENSG00000137944	88935773	88992953	1
ENSG00000237568	89260582	89269754	1
ENSG00000229505	86029854	86030589	1
ENSG00000228187	77194825	77195395	1
ENSG00000285201	84038529	84065031	1
ENSG00000182183	52633168	52669683	1
ENSG00000236407	80283352	80283970	1
ENSG00000232284	67832303	68202987	1
ENSG00000236915	86571181	86696311	1
ENSG00000271949	89633140	89933250	1
ENSG00000227062	80464301	80464718	1
ENSG00000067334	93866284	93879918	1
ENSG00000235011	79323769	79324863	1
ENSG00000284734	89198714	89207040	1
ENSG00000215875	81721693	81723068	1
ENSG00000235673	37840986	37841676	1
ENSG00000225938	101235683	101236528	1
ENSG00000180869	84628230	84635020	1
ENSG00000226938	53348488	53349233	1
ENSG00000213559	80451083	80452004	1
ENSG00000287587	42036143	42051784	1
ENSG00000122417	86346824	86396342	1
ENSG00000142949	43525187	43623666	1
ENSG00000116133	54849627	54887195	1
ENSG00000235105	48435967	48437223	1
ENSG00000285210	86288704	86320711	1
ENSG00000232882	90892992	90893612	1
ENSG00000224466	86552625	86553342	1
ENSG00000171502	85729233	86156943	1
ENSG00000162399	54998933	55017172	1
ENSG00000231349	86404176	86404866	1
ENSG00000116157	52602371	52609051	1
ENSG00000143036	94820342	94895246	1
ENSG00000232672	77773865	77774864	1
ENSG00000230817	82903183	83166815	1
ENSG00000235613	77847110	77848802	1
ENSG00000237478	49691262	49691523	1
ENSG00000065243	88684222	88836255	1
ENSG00000226759	57860532	57880905	1
ENSG00000226960	93927714	93928302	1
ENSG00000233877	64941979	64942365	1
ENSG00000284637	89203280	89203464	1
ENSG00000234080	50326131	50327007	1
ENSG00000237899	40669089	40687588	1
ENSG00000238081	89289676	89290337	1
ENSG00000234784	64918443	64918683	1
ENSG00000225492	89407679	89426243	1
ENSG00000223905	76353583	76354246	1
ENSG00000227290	87353521	87371683	1
ENSG00000229486	84015865	84018371	1
ENSG00000223683	63262113	63262707	1
ENSG00000282898	79323769	79324852	1
ENSG00000117500	93149742	93180516	1
ENSG00000285409	79967733	80051404	1
ENSG00000016602	86547078	86580754	1
ENSG00000171790	41015597	41023237	1
ENSG00000231090	55217645	55324691	1
ENSG00000117528	94418389	94518666	1
ENSG00000271723	54641786	54742308	1
ENSG00000066185	42430329	42456253	1
ENSG00000172339	94974405	95072951	1
ENSG00000036549	77562416	77683419	1
ENSG00000287724	54874672	54883664	1
ENSG00000229567	93278961	93279129	1
ENSG00000058799	53851719	53889798	1
ENSG00000233235	89324522	89334880	1
ENSG00000225191	103926567	103927806	1
ENSG00000287870	77248633	77250826	1
ENSG00000235563	53114576	53118609	1
ENSG00000232048	67660155	67661013	1
ENSG00000232857	94650544	94651378	1
ENSG00000284846	86821558	86834169	1
ENSG00000273637	38839333	38874494	1
ENSG00000272145	40690380	40692066	1
ENSG00000235251	87044935	87045871	1
ENSG00000203985	54007298	54018186	1
ENSG00000228838	53288024	53289706	1
ENSG00000283761	99970011	100083321	1
ENSG00000284716	7998187	7999934	1
ENSG00000189433	34759740	34762327	1
ENSG00000230759	103414879	103425465	1
ENSG00000231866	52925249	52925423	1
ENSG00000179178	43269983	43274002	1
ENSG00000229687	53841547	53841832	1
ENSG00000142700	50417550	50423443	1
ENSG00000285525	100628230	100641723	1
ENSG00000236098	94318479	94324569	1
ENSG00000233514	44122153	44122512	1
ENSG00000127124	41506365	42035925	1
ENSG00000235055	68043330	68044233	1
ENSG00000266993	51793934	51799154	1
ENSG00000153923	86634273	86655376	1
ENSG00000097033	86704570	86748184	1
ENSG00000223675	94585556	94592297	1
ENSG00000182330	13281035	13285174	1
ENSG00000162604	61681046	61725423	1
ENSG00000229316	50398825	50399773	1
ENSG00000116171	52927276	53051698	1
ENSG00000287406	90242088	90284188	1
ENSG00000134709	59814786	59876322	1
ENSG00000225767	50461469	50471150	1
ENSG00000234099	93922574	93923945	1
ENSG00000137936	93561741	93847150	1
ENSG00000235308	88923370	88923844	1
ENSG00000232752	93924743	93925385	1
ENSG00000235829	14692129	14692613	1
ENSG00000143032	90711539	90717302	1
ENSG00000228971	95510059	95782342	1
ENSG00000226745	40132764	40133448	1
ENSG00000178028	44213455	44220681	1
ENSG00000280040	98660388	98661059	1
ENSG00000168710	109984765	110023742	1
ENSG00000117519	94896949	94927223	1
ENSG00000270507	88313153	88313302	1
ENSG00000238037	44155028	44155301	1
ENSG00000215869	104072983	104226678	1
ENSG00000134215	107571161	107965180	1
ENSG00000227935	57386576	57387450	1
ENSG00000229887	58047889	58049335	1
ENSG00000228502	96446930	96448318	1
ENSG00000236268	82970820	82986208	1
ENSG00000225568	87045875	87046700	1
ENSG00000271277	101882516	101882894	1
ENSG00000236888	57605847	57606206	1
ENSG00000279778	87805286	87808372	1
ENSG00000232015	77853355	77853893	1
ENSG00000230955	37860697	37861580	1
ENSG00000230828	50114937	50115282	1
ENSG00000188641	97077743	97995000	1
ENSG00000152078	95117355	95197607	1
ENSG00000237279	52943536	52943930	1
ENSG00000233359	102199739	102389630	1
ENSG00000237352	58933643	59240555	1
ENSG00000215887	49841821	49846400	1
ENSG00000237954	95356229	95381000	1
ENSG00000185668	38043829	38046793	1
ENSG00000171492	89821014	89936611	1
ENSG00000233129	93934479	93935244	1
ENSG00000230798	63320884	63324441	1
ENSG00000170989	101236865	101243713	1
ENSG00000186086	108450282	108471002	1
ENSG00000055732	85018082	85048500	1
ENSG00000258634	110058340	110062555	1
ENSG00000271914	35929720	35930115	1
ENSG00000233557	98077000	98077468	1
ENSG00000237897	105890693	105891430	1
ENSG00000116299	109113679	109206781	1
ENSG00000137962	94148988	94275068	1
ENSG00000230881	41535443	41535868	1
ENSG00000227832	108502358	108503455	1
ENSG00000198691	93992834	94121148	1
ENSG00000286692	94417743	94418228	1
ENSG00000236674	63359823	63361179	1
ENSG00000260464	93847174	93848939	1
ENSG00000237435	95937901	96022890	1
ENSG00000232825	99004276	99244794	1
ENSG00000231996	99842610	99842761	1
ENSG00000273204	100894928	100895356	1
ENSG00000079739	63593411	63660245	1
ENSG00000242396	54886875	54888001	1
ENSG00000117154	18107798	18378483	1
ENSG00000162377	52684449	52698347	1
ENSG00000224613	103415980	103525511	1
ENSG00000176378	21459756	21460082	1
ENSG00000116670	11674480	11691650	1
ENSG00000215871	100331804	100332617	1
ENSG00000287372	90388193	90420396	1
ENSG00000232542	97394154	97420141	1
ENSG00000231095	55222379	55223372	1
ENSG00000116774	113979391	114035572	1
ENSG00000224081	94613814	94855426	1
ENSG00000235299	112625906	112626224	1
ENSG00000287756	14774469	14777727	1
ENSG00000269113	47760528	47997385	1
ENSG00000284652	9421098	9422862	1
ENSG00000023909	93885199	93909456	1
ENSG00000117133	84479259	84498352	1
ENSG00000069702	91680343	91906335	1
ENSG00000232185	115564601	115565432	1
ENSG00000230489	107964443	107994607	1
ENSG00000230721	86784913	86785467	1
ENSG00000228399	101256274	101256616	1
ENSG00000236776	56538452	56538911	1
ENSG00000285928	78022565	78024861	1
ENSG00000224685	100651947	100652267	1
ENSG00000287076	90719576	90725620	1
ENSG00000237480	105956694	106124564	1
ENSG00000117461	46040140	46133036	1
ENSG00000271252	95743096	95759470	1
ENSG00000230427	95061596	95067545	1
ENSG00000237003	93190740	93191060	1
ENSG00000235794	93924386	93924716	1
ENSG00000286758	88462936	88464079	1
ENSG00000235501	94927361	94963616	1
ENSG00000237337	50174306	50175868	1
ENSG00000233184	101025844	101090513	1
ENSG00000233983	99464378	99464776	1
ENSG00000198198	43389882	43454247	1
ENSG00000225183	54089856	54090093	1
ENSG00000230402	100627049	100640613	1
ENSG00000116793	113696831	113759489	1
ENSG00000286899	35908980	35910872	1
ENSG00000134201	109711780	109775428	1
ENSG00000238122	108261196	108273689	1
ENSG00000260879	108199926	108201491	1
ENSG00000116455	111439890	111449256	1
ENSG00000213366	109668022	109709551	1
ENSG00000230864	102763322	102853842	1
ENSG00000283354	108495475	108501144	1
ENSG00000232918	94406395	94406882	1
ENSG00000236360	52993201	52993702	1
ENSG00000183298	101786340	101787219	1
ENSG00000234332	100393033	100394026	1
ENSG00000117525	94529173	94541759	1
ENSG00000099260	99646113	99694541	1
ENSG00000225079	116775104	116775623	1
ENSG00000226483	108508574	108509243	1
ENSG00000224238	119047405	119064785	1
ENSG00000229537	62975751	63022504	1
ENSG00000282608	111499429	111503633	1
ENSG00000162699	101893105	101894047	1
ENSG00000134258	117143587	117210960	1
ENSG00000268993	121142051	121142438	1
ENSG00000162692	100719742	100739045	1
ENSG00000203914	91642516	91644082	1
ENSG00000227070	51518309	51561629	1
ENSG00000270457	59289303	59289640	1
ENSG00000163349	113929324	113977869	1
ENSG00000203858	119439001	119446086	1
ENSG00000134222	109279556	109283186	1
ENSG00000231987	96254069	96374125	1
ENSG00000228057	97545701	97546958	1
ENSG00000261593	47000898	47001087	1
ENSG00000224445	99472332	99600995	1
ENSG00000267272	87129765	87169198	1
ENSG00000229842	93925406	93926072	1
ENSG00000270631	115577229	115577786	1
ENSG00000237343	144418113	144419192	1
ENSG00000229201	90510910	90533472	1
ENSG00000181656	100538139	100542021	1
ENSG00000122481	95234210	95247225	1
ENSG00000198162	117367449	117528872	1
ENSG00000238198	113011687	113073113	1
ENSG00000233593	90769086	90851658	1
ENSG00000196369	144887265	145095528	1
ENSG00000171517	84811602	84893206	1
ENSG00000228852	95243167	95278940	1
ENSG00000234367	145407772	145408173	1
ENSG00000225206	97933474	98049863	1
ENSG00000203864	116694112	116706603	1
ENSG00000233482	94145111	94145619	1
ENSG00000271644	144965025	144965135	1
ENSG00000230250	55915603	55944980	1
ENSG00000232622	84636158	84637106	1
ENSG00000117543	100989623	101026088	1
ENSG00000287374	145475606	145480999	1
ENSG00000232878	97095923	97322955	1
ENSG00000143079	112396214	112463456	1
ENSG00000227963	110286375	110339171	1
ENSG00000275064	145509047	145520594	1
ENSG00000134243	109309568	109397918	1
ENSG00000225297	93199755	93199939	1
ENSG00000227034	99008218	99008474	1
ENSG00000232450	113698884	113699631	1
ENSG00000283752	145139986	145148375	1
ENSG00000223575	119084998	119085954	1
ENSG00000230768	105587575	105618991	1
ENSG00000271578	101190520	101190994	1
ENSG00000134250	119911553	120100779	1
ENSG00000234790	112748095	112748475	1
ENSG00000162643	84999147	85133138	1
ENSG00000235527	113924000	113929495	1
ENSG00000235202	117272182	117321336	1
ENSG00000272715	116909149	116909531	1
ENSG00000235038	58060139	58080274	1
ENSG00000143093	110031577	110074641	1
ENSG00000271291	145269604	145269890	1
ENSG00000188761	113876816	113887581	1
ENSG00000226415	76699789	76700538	1
ENSG00000085491	108134043	108200849	1
ENSG00000117598	98890245	99005032	1
ENSG00000221986	109292365	109307011	1
ENSG00000173947	111346600	111353013	1
ENSG00000241361	108272943	108337853	1
ENSG00000230434	95351251	95352676	1
ENSG00000226067	120913184	121009291	1
ENSG00000230718	97774669	97775026	1
ENSG00000134198	115048011	115089503	1
ENSG00000235595	119462029	119463021	1
ENSG00000226053	98210747	98272658	1
ENSG00000226128	97585862	97586294	1
ENSG00000215784	145095974	145112696	1
ENSG00000155363	112673141	112700746	1
ENSG00000198799	113073198	113132260	1
ENSG00000279513	117493515	117495006	1
ENSG00000231365	119140391	119275973	1
ENSG00000143106	109399042	109426448	1
ENSG00000117620	99969351	100035634	1
ENSG00000280186	108200413	108202743	1
ENSG00000280099	85152487	85154203	1
ENSG00000277199	144627192	144642372	1
ENSG00000234222	145926590	145959179	1
ENSG00000223906	100344477	100345242	1
ENSG00000162688	99850361	99924023	1
ENSG00000197106	110150494	110202202	1
ENSG00000259946	97967005	97968814	1
ENSG00000271601	145933423	145958017	1
ENSG00000236137	117025482	117059490	1
ENSG00000203859	119414931	119423035	1
ENSG00000228086	100462399	100485997	1
ENSG00000213421	100586649	100587431	1
ENSG00000134242	113813811	113871753	1
ENSG00000234020	111353275	111367409	1
ENSG00000060718	102876467	103108872	1
